0.28125, 0.042016698254479304, 0.059387763341267906, 0.11044323444366455
0.53125, 0.03677844650605146, 0.05651860377367805, 0.06251469079185934
1, 0.03267616778612137, 0.05635612830519676, 0.0589282400906086
1.03125, 0.03262778123219808, 0.05633663408684008, 0.05826325488812996
2, 0.03090210072696209, 0.047394685447216034, 0.03990335017442703
2.03125, 0.03049015815441425, 0.04935847429128794, 0.0457267871269813
4, 0.031902510672807693, 0.048388417810201645, 0.05451357364654541
8, 0.03157564252614975, 0.05687672644853592, 0.06026617810130119
16, 0.03077774867415428, 0.056431155651807785, 0.06207990646362305
32, 0.02951894700527191, 0.047913577407598495, 0.04465755075216293
64, 0.030524984002113342, 0.04883311688899994, 0.05981497839093208
128, 0.029248522594571114, 0.045255690813064575, 0.050984710454940796
