0, 0.03223952651023865, 0.05641969293355942, 0.09026917070150375
1, 0.030856523662805557, 0.05546963959932327, 0.08885272592306137
2, 0.029632871970534325, 0.05498168617486954, 0.08886406570672989
3, 0.029023323208093643, 0.05501634255051613, 0.08873901516199112
0, nan, nan, nan
1, nan, nan, nan
0, 0.056862447410821915, 0.05761804059147835, 0.11056356877088547
1, 0.049196019768714905, 0.05758568271994591, 0.11055628955364227
2, 0.04442470893263817, 0.057565364986658096, 0.11055618524551392
3, 0.04112725332379341, 0.057585470378398895, 0.11056927591562271
0, 0.0872129574418068, 0.05312146991491318, 0.11026981472969055
1, 0.08234881609678268, 0.05243935436010361, 0.10983125120401382
0, 0.11530913854187184, 0.0516869498119838, 0.14273536205291748
1, 0.1231972528407068, 0.05164205884012047, 0.14273419976234436
2, 0.12319730525667018, 0.05164203141334552, 0.14273416996002197
0, 0.12121062549677762, 0.05520401567508633, 0.19847939908504486
1, 0.12287256721294287, 0.05506915338157456, 0.1984839141368866
0, 0.07951453093326454, 0.18893697058808975 /4, 1.7756759002804756 /16
0, 0.09107375543225896, 0.04723536424734742, 0.11079045757651329
1, 0.09106980898163536, 0.04723537164843745, 0.11077871127054095
0, 0.08850033922628923, 0.04718807927346316, 0.11061833146959543
1, 0.08843786091967062, 0.04718659148969944, 0.11038691876456141
2, 0.08838468267159029, 0.04718658560212108, 0.110384919680655
none
0, 0.08819455973126672, 0.047220173701284014, 0.11059282952919602
6e9
0, 0.04886633616392359, 0.047052049514464137, 0.07272752904100344
1, 0.03150679649277167, 0.04705083272914776, 0.0583831658877898
4e9
0, 0.044767570929093795, 0.04707771545312039, 0.07302205776795745
1, 0.03795983944539771, 0.047020077371321946, 0.11051185708492994
2, 0.029727792663104605, 0.047015641142213765, 0.10588174493750557
3, 0.027944989694338857, 0.04701082007554562, 0.07628653926076367
4, 0.026590901305616806, 0.04700126416378335, 0.11053584568435326
5, 0.02574960952229572, 0.0469898442796247, 0.11053570150397718
6e9
0, 0.045098976968138506, 0.04711527093133669, 0.07104863045969978
1, 0.03328304828455051, 0.04710551212847701, 0.098930268723052
2, 0.029937111012298952, 0.04701666952817193, 0.11052950040902942
3, 0.027952121226963673, 0.04700296825013947, 0.1105304766097106
4, 0.026762133981242324, 0.04700852481643827, 0.11053214926505461
fewer combo reps->more epochs
0, 0.04724178508488518, 0.04708276056698051, 0.06564223137684166
1, 0.032478048930678405, 0.04645136365181078, 0.08332796394824982
2, 0.03000569225994475, 0.04702609707938804, 0.06706670136190951
3, 0.028119126821896344, 0.047015945634080306, 0.11039170250296593
4, 0.02708475771783428, 0.046088217566428696, 0.1103919567540288
5, 0.026223394968405818, 0.046979652514123324, 0.11038336530327797
reduded "all" reps
0, 0.0626021814414046, 0.04711264763859771, 0.06903598131611943
1, 0.047403121449504836, 0.04712093547818921, 0.11070457566529512
2, 0.07116730950998537, 0.04707343631271039, 0.11041443329304457
3, 0.04662726604577267, 0.047606366446943604, 0.11478754039853811
4, 0.03039141680142193, 0.04760636698121682, 0.11478754505515099
5, 0.029227742701768877, 0.04760636801939404, 0.11478754179552197
using weights and 9 node layer2
0, 0.059316252903504806, 0.05847434111272439, 0.11119545949622989
1, 0.09267838110300627, 0.05918904157931318, 0.08586535090580583
2, 0.10500503618157271, 0.059231463482306485, 0.08719421504065394
3, 0.1303098820082166, 0.059796817083325654, 0.10872720228508115
4, 0.13030976156845236, 0.05980389638790402, 0.18035037443041801
5, 0.1303097617219795, 0.059803895310359304, 0.18035041261464357
6, 0.13030976164973143, 0.05980389506065687, 0.18035044334828854
smaller reps and larger layer1
0, 0.06910975906885032, 0.05832751117790667, 0.10984264872968197
1, 0.08215065888383172, 0.056783911551614316, 0.10281904740259051
2, 0.060126777119708784, 0.05634740013899146, 0.07959068613126874
3, 0.057346950155315976, 0.053935820308788386, 0.07509877718985081
4, 0.05453652076648943, 0.053879135418773275, 0.08891836181282997
5, 0.0532226601062399, 0.05553205121434541, 0.0839939801953733
6, 0.051116595060536354, 0.054427095684380346, 0.08299406105652452
7, 0.04952256584709341, 0.053915764011694615, 0.08092812309041619
8, 0.047978603957277356, 0.05399301558157096, 0.07954064896330237
9, 0.04716059976454937, 0.0535326274426807, 0.07810599682852626
10, 0.04577769703937299, 0.053487668317801135, 0.07351676560938358
11, 0.045104862054189045, 0.05318089043676565, 0.07538499310612679
12, 0.04424724663748886, 0.053846033496989146, 0.07062385836616158
13, 0.042852902380806024, 0.052996562820845756, 0.07450871961191297
14, 0.04186658269979737, 0.05074634707132399, 0.07330759661272168
15, 0.04126237721605734, 0.05050673801901836, 0.07274446077644825
16, 0.04084274026480588, 0.05036385986360087, 0.07198252389207482
17, 0.040863687987580444, 0.05017746002345845, 0.07123242923989892
18, 0.04036026573542393, 0.05332514426810442, 0.07101225201040506
19, 0.03984244421124458, 0.053466158932533814, 0.07046569185331464
20, 0.039869904739387105, 0.05389441467893585, 0.07017634576186538
21, 0.039158299858822965, 0.053419442163501384, 0.070649697445333
22, 0.056426750272512434, 0.05731134491878143, 0.0693027013912797
23, 0.03863957089908195, 0.05298445052534774, 0.06777977081947029
24, 0.03829404839963624, 0.053192732873674174, 0.06851974548771977
25, 0.03680456707874934, 0.05195647576184952, 0.06936010904610157
26, 0.03756056832544731, 0.05315678466813288, 0.0686487415805459
27, 0.03724249588269176, 0.05313380386518395, 0.0678092110902071
28, 0.03695279216676047, 0.0529565424590871, 0.06803294271230698
29, 0.036719985220468404, 0.05300638034651821, 0.06715699471533298
